site	time	r_tilde_ms	r_tilde_ms_small_t	r_tilde_jc	true_r_jc
9	1.900002	0.6101248899	0.8004120570	1.6535907883	1.6535907883
9	1.920002	0.6101244996	0.8004120570	1.6535907883	1.6535907883
9	1.940002	0.6101241240	0.8004120570	1.6535907883	1.6535907883
9	1.960002	0.6101237639	0.8004120570	1.6535907883	1.6535907883
9	1.980002	0.6101234199	0.8004120570	1.6535907883	1.6535907883
10	0.000002	1.2914762686	1.2914744892	0.5162149988	0.5162149989
10	0.020002	1.3082963844	1.2914744892	0.5162149989	0.5162149989
10	0.040002	1.3232453734	1.2914744892	0.5162149989	0.5162149989
10	0.060002	1.3365159361	1.2914744892	0.5162149989	0.5162149989
10	0.080002	1.3483124051	1.2914744892	0.5162149989	0.5162149989
10	0.100002	1.3587952750	1.2914744892	0.5162149989	0.5162149989
10	0.120002	1.3680652680	1.2914744892	0.5162149989	0.5162149989
10	0.140002	1.3761660682	1.2914744892	0.5162149989	0.5162149989
10	0.160002	1.3830964640	1.2914744892	0.5162149989	0.5162149989
10	0.180002	1.3888288493	1.2914744892	0.5162149989	0.5162149989
10	0.200002	1.3933328912	1.2914744892	0.5162149989	0.5162149989
10	0.220002	1.3966017775	1.2914744892	0.5162149989	0.5162149989
10	0.240002	1.3986752700	1.2914744892	0.5162149989	0.5162149989
10	0.260002	1.3996516071	1.2914744892	0.5162149989	0.5162149989
10	0.280002	1.3996823961	1.2914744892	0.5162149989	0.5162149989
10	0.300002	1.3989517179	1.2914744892	0.5162149989	0.5162149989
10	0.320002	1.3976484691	1.2914744892	0.5162149989	0.5162149989
10	0.340002	1.3959433094	1.2914744892	0.5162149989	0.5162149989
10	0.360002	1.3939767895	1.2914744892	0.5162149989	0.5162149989
10	0.380002	1.3918580329	1.2914744892	0.5162149989	0.5162149989
10	0.400002	1.3896692737	1.2914744892	0.5162149989	0.5162149989
10	0.420002	1.3874717729	1.2914744892	0.5162149989	0.5162149989
10	0.440002	1.3853108170	1.2914744892	0.5162149989	0.5162149989
10	0.460002	1.3832193312	1.2914744892	0.5162149989	0.5162149989
10	0.480002	1.3812204434	1.2914744892	0.5162149989	0.5162149989
10	0.500002	1.3793294227	1.2914744892	0.5162149989	0.5162149989
10	0.520002	1.3775552665	1.2914744892	0.5162149989	0.5162149989
10	0.540002	1.3759020593	1.2914744892	0.5162149989	0.5162149989
10	0.560002	1.3743701414	1.2914744892	0.5162149989	0.5162149989
10	0.580002	1.3729570967	1.2914744892	0.5162149989	0.5162149989
10	0.600002	1.3716585663	1.2914744892	0.5162149989	0.5162149989
10	0.620002	1.3704688990	1.2914744892	0.5162149989	0.5162149989
10	0.640002	1.3693816579	1.2914744892	0.5162149989	0.5162149989
10	0.660002	1.3683900048	1.2914744892	0.5162149989	0.5162149989
10	0.680002	1.3674869829	1.2914744892	0.5162149989	0.5162149989
10	0.700002	1.3666657188	1.2914744892	0.5162149989	0.5162149989
10	0.720002	1.3659195618	1.2914744892	0.5162149989	0.5162149989
10	0.740002	1.3652421750	1.2914744892	0.5162149989	0.5162149989
10	0.760002	1.3646275904	1.2914744892	0.5162149989	0.5162149989
10	0.780002	1.3640702373	1.2914744892	0.5162149989	0.5162149989
10	0.800002	1.3635649523	1.2914744892	0.5162149989	0.5162149989
10	0.820002	1.3631069754	1.2914744892	0.5162149989	0.5162149989
10	0.840002	1.3626919374	1.2914744892	0.5162149989	0.5162149989
10	0.860002	1.3623158415	1.2914744892	0.5162149989	0.5162149989
10	0.880002	1.3619750418	1.2914744892	0.5162149989	0.5162149989
10	0.900002	1.3616662191	1.2914744892	0.5162149989	0.5162149989
10	0.920002	1.3613863570	1.2914744892	0.5162149989	0.5162149989
10	0.940002	1.3611327181	1.2914744892	0.5162149989	0.5162149989
10	0.960002	1.3609028202	1.2914744892	0.5162149989	0.5162149989
10	0.980002	1.3606944149	1.2914744892	0.5162149989	0.5162149989
10	1.000002	1.3605054663	1.2914744892	0.5162149989	0.5162149989
10	1.020002	1.3603341320	1.2914744892	0.5162149989	0.5162149989
10	1.040002	1.3601787451	1.2914744892	0.5162149989	0.5162149989
10	1.060002	1.3600377980	1.2914744892	0.5162149989	0.5162149989
10	1.080002	1.3599099269	1.2914744892	0.5162149989	0.5162149989
10	1.100002	1.3597938986	1.2914744892	0.5162149989	0.5162149989
10	1.120002	1.3596885978	1.2914744892	0.5162149989	0.5162149989
10	1.140002	1.3595930158	1.2914744892	0.5162149989	0.5162149989
10	1.160002	1.3595062402	1.2914744892	0.5162149989	0.5162149989
10	1.180002	1.3594274457	1.2914744892	0.5162149989	0.5162149989
10	1.200002	1.3593558856	1.2914744892	0.5162149989	0.5162149989
10	1.220002	1.3592908841	1.2914744892	0.5162149989	0.5162149989
10	1.240002	1.3592318300	1.2914744892	0.5162149989	0.5162149989
10	1.260002	1.3591781697	1.2914744892	0.5162149989	0.5162149989
10	1.280002	1.3591294021	1.2914744892	0.5162149989	0.5162149989
10	1.300002	1.3590850737	1.2914744892	0.5162149989	0.5162149989
10	1.320002	1.3590447736	1.2914744892	0.5162149989	0.5162149989
10	1.340002	1.3590081295	1.2914744892	0.5162149989	0.5162149989
10	1.360002	1.3589748043	1.2914744892	0.5162149989	0.5162149989
10	1.380002	1.3589444925	1.2914744892	0.5162149989	0.5162149989
10	1.400002	1.3589169171	1.2914744892	0.5162149989	0.5162149989
10	1.420002	1.3588918271	1.2914744892	0.5162149989	0.5162149989
10	1.440002	1.3588689948	1.2914744892	0.5162149989	0.5162149989
10	1.460002	1.3588482140	1.2914744892	0.5162149989	0.5162149989
10	1.480002	1.3588292973	1.2914744892	0.5162149989	0.5162149989
10	1.500002	1.3588120749	1.2914744892	0.5162149989	0.5162149989
10	1.520002	1.3587963927	1.2914744892	0.5162149989	0.5162149989
10	1.540002	1.3587821109	1.2914744892	0.5162149989	0.5162149989
10	1.560002	1.3587691025	1.2914744892	0.5162149989	0.5162149989
10	1.580002	1.3587572522	1.2914744892	0.5162149989	0.5162149989
10	1.600002	1.3587464554	1.2914744892	0.5162149989	0.5162149989
10	1.620002	1.3587366171	1.2914744892	0.5162149989	0.5162149989
10	1.640002	1.3587276510	1.2914744892	0.5162149989	0.5162149989
10	1.660002	1.3587194785	1.2914744892	0.5162149989	0.5162149989
10	1.680002	1.3587120284	1.2914744892	0.5162149989	0.5162149989
10	1.700002	1.3587052360	1.2914744892	0.5162149989	0.5162149989
10	1.720002	1.3586990424	1.2914744892	0.5162149989	0.5162149989
10	1.740002	1.3586933941	1.2914744892	0.5162149989	0.5162149989
10	1.760002	1.3586882424	1.2914744892	0.5162149989	0.5162149989
10	1.780002	1.3586835430	1.2914744892	0.5162149989	0.5162149989
10	1.800002	1.3586792557	1.2914744892	0.5162149989	0.5162149989
10	1.820002	1.3586753439	1.2914744892	0.5162149989	0.5162149989
10	1.840002	1.3586717743	1.2914744892	0.5162149989	0.5162149989
10	1.860002	1.3586685165	1.2914744892	0.5162149989	0.5162149989
10	1.880002	1.3586655430	1.2914744892	0.5162149989	0.5162149989
10	1.900002	1.3586628286	1.2914744892	0.5162149989	0.5162149989
10	1.920002	1.3586603504	1.2914744892	0.5162149989	0.5162149989
10	1.940002	1.3586580878	1.2914744892	0.5162149989	0.5162149989
10	1.960002	1.3586560216	1.2914744892	0.5162149989	0.5162149989
10	1.980002	1.3586541346	1.2914744892	0.5162149989	0.5162149989
11	0.000002	1.2536442320	1.2536431493	1.0281166551	1.0281166553
11	0.020002	1.2635170817	1.2536431493	1.0281166553	1.0281166553
11	0.040002	1.2716692752	1.2536431493	1.0281166553	1.0281166553
11	0.060002	1.2782988357	1.2536431493	1.0281166553	1.0281166553
11	0.080002	1.2835290748	1.2536431493	1.0281166553	1.0281166553
11	0.100002	1.2874377151	1.2536431493	1.0281166553	1.0281166553
11	0.120002	1.2900799778	1.2536431493	1.0281166553	1.0281166553
11	0.140002	1.2915097343	1.2536431493	1.0281166553	1.0281166553
11	0.160002	1.2917992347	1.2536431493	1.0281166553	1.0281166553
11	0.180002	1.2910559208	1.2536431493	1.0281166553	1.0281166553
11	0.200002	1.2894331369	1.2536431493	1.0281166553	1.0281166553
11	0.220002	1.2871306878	1.2536431493	1.0281166553	1.0281166553
11	0.240002	1.2843821793	1.2536431493	1.0281166553	1.0281166553
11	0.260002	1.2814295915	1.2536431493	1.0281166553	1.0281166553
11	0.280002	1.2784908418	1.2536431493	1.0281166553	1.0281166553
11	0.300002	1.2757305364	1.2536431493	1.0281166553	1.0281166553
11	0.320002	1.2732441826	1.2536431493	1.0281166553	1.0281166553
11	0.340002	1.2710605284	1.2536431493	1.0281166553	1.0281166553
11	0.360002	1.2691585169	1.2536431493	1.0281166553	1.0281166553
11	0.380002	1.2674900310	1.2536431493	1.0281166553	1.0281166553
11	0.400002	1.2659999406	1.2536431493	1.0281166553	1.0281166553
11	0.420002	1.2646390837	1.2536431493	1.0281166553	1.0281166553
11	0.440002	1.2633700417	1.2536431493	1.0281166553	1.0281166553
11	0.460002	1.2621678154	1.2536431493	1.0281166553	1.0281166553
11	0.480002	1.2610178378	1.2536431493	1.0281166553	1.0281166553
11	0.500002	1.2599131228	1.2536431493	1.0281166553	1.0281166553
11	0.520002	1.2588515596	1.2536431493	1.0281166553	1.0281166553
11	0.540002	1.2578337640	1.2536431493	1.0281166553	1.0281166553
11	0.560002	1.2568615578	1.2536431493	1.0281166553	1.0281166553
11	0.580002	1.2559369921	1.2536431493	1.0281166553	1.0281166553
11	0.600002	1.2550617823	1.2536431493	1.0281166553	1.0281166553
11	0.620002	1.2542370295	1.2536431493	1.0281166553	1.0281166553
11	0.640002	1.2534631279	1.2536431493	1.0281166553	1.0281166553
11	0.660002	1.2527397814	1.2536431493	1.0281166553	1.0281166553
11	0.680002	1.2520660819	1.2536431493	1.0281166553	1.0281166553
11	0.700002	1.2514406128	1.2536431493	1.0281166553	1.0281166553
11	0.720002	1.2508615600	1.2536431493	1.0281166553	1.0281166553
11	0.740002	1.2503268171	1.2536431493	1.0281166553	1.0281166553
11	0.760002	1.2498340790	1.2536431493	1.0281166553	1.0281166553
11	0.780002	1.2493809224	1.2536431493	1.0281166553	1.0281166553
11	0.800002	1.2489648720	1.2536431493	1.0281166553	1.0281166553
11	0.820002	1.2485834527	1.2536431493	1.0281166553	1.0281166553
11	0.840002	1.2482342312	1.2536431493	1.0281166553	1.0281166553
11	0.860002	1.2479148462	1.2536431493	1.0281166553	1.0281166553
11	0.880002	1.2476230309	1.2536431493	1.0281166553	1.0281166553
11	0.900002	1.2473566277	1.2536431493	1.0281166553	1.0281166553
11	0.920002	1.2471135983	1.2536431493	1.0281166553	1.0281166553
11	0.940002	1.2468920279	1.2536431493	1.0281166553	1.0281166553
11	0.960002	1.2466901273	1.2536431493	1.0281166553	1.0281166553
11	0.980002	1.2465062317	1.2536431493	1.0281166553	1.0281166553
11	1.000002	1.2463387977	1.2536431493	1.0281166553	1.0281166553
11	1.020002	1.2461863985	1.2536431493	1.0281166553	1.0281166553
11	1.040002	1.2460477192	1.2536431493	1.0281166553	1.0281166553
11	1.060002	1.2459215504	1.2536431493	1.0281166553	1.0281166553
11	1.080002	1.2458067819	1.2536431493	1.0281166553	1.0281166553
11	1.100002	1.2457023963	1.2536431493	1.0281166553	1.0281166553
11	1.120002	1.2456074628	1.2536431493	1.0281166553	1.0281166553
11	1.140002	1.2455211306	1.2536431493	1.0281166553	1.0281166553
11	1.160002	1.2454426230	1.2536431493	1.0281166553	1.0281166553
11	1.180002	1.2453712315	1.2536431493	1.0281166553	1.0281166553
11	1.200002	1.2453063107	1.2536431493	1.0281166553	1.0281166553
11	1.220002	1.2452472723	1.2536431493	1.0281166553	1.0281166553
11	1.240002	1.2451935810	1.2536431493	1.0281166553	1.0281166553
11	1.260002	1.2451447500	1.2536431493	1.0281166553	1.0281166553
11	1.280002	1.2451003361	1.2536431493	1.0281166553	1.0281166553
11	1.300002	1.2450599367	1.2536431493	1.0281166553	1.0281166553
11	1.320002	1.2450231857	1.2536431493	1.0281166553	1.0281166553
11	1.340002	1.2449897506	1.2536431493	1.0281166553	1.0281166553
11	1.360002	1.2449593290	1.2536431493	1.0281166553	1.0281166553
11	1.380002	1.2449316465	1.2536431493	1.0281166553	1.0281166553
11	1.400002	1.2449064535	1.2536431493	1.0281166553	1.0281166553
11	1.420002	1.2448835237	1.2536431493	1.0281166553	1.0281166553
11	1.440002	1.2448626511	1.2536431493	1.0281166553	1.0281166553
11	1.460002	1.2448436490	1.2536431493	1.0281166553	1.0281166553
11	1.480002	1.2448263476	1.2536431493	1.0281166553	1.0281166553
11	1.500002	1.2448105927	1.2536431493	1.0281166553	1.0281166553
11	1.520002	1.2447962443	1.2536431493	1.0281166553	1.0281166553
11	1.540002	1.2447831751	1.2536431493	1.0281166553	1.0281166553
11	1.560002	1.2447712696	1.2536431493	1.0281166553	1.0281166553
11	1.580002	1.2447604227	1.2536431493	1.0281166553	1.0281166553
11	1.600002	1.2447505391	1.2536431493	1.0281166553	1.0281166553
11	1.620002	1.2447415321	1.2536431493	1.0281166553	1.0281166553
11	1.640002	1.2447333229	1.2536431493	1.0281166553	1.0281166553
11	1.660002	1.2447258398	1.2536431493	1.0281166553	1.0281166553
11	1.680002	1.2447190178	1.2536431493	1.0281166553	1.0281166553
11	1.700002	1.2447127976	1.2536431493	1.0281166553	1.0281166553
11	1.720002	1.2447071256	1.2536431493	1.0281166553	1.0281166553
11	1.740002	1.2447019527	1.2536431493	1.0281166553	1.0281166553
11	1.760002	1.2446972344	1.2536431493	1.0281166553	1.0281166553
11	1.780002	1.2446929302	1.2536431493	1.0281166553	1.0281166553
11	1.800002	1.2446890034	1.2536431493	1.0281166553	1.0281166553
11	1.820002	1.2446854204	1.2536431493	1.0281166553	1.0281166553
11	1.840002	1.2446821508	1.2536431493	1.0281166553	1.0281166553
11	1.860002	1.2446791667	1.2536431493	1.0281166553	1.0281166553
11	1.880002	1.2446764430	1.2536431493	1.0281166553	1.0281166553
11	1.900002	1.2446739566	1.2536431493	1.0281166553	1.0281166553
11	1.920002	1.2446716865	1.2536431493	1.0281166553	1.0281166553
11	1.940002	1.2446696139	1.2536431493	1.0281166553	1.0281166553
11	1.960002	1.2446677211	1.2536431493	1.0281166553	1.0281166553
11	1.980002	1.2446659926	1.2536431493	1.0281166553	1.0281166553
